external_urls,href,id,name,type,uri
"{""spotify"": ""https://open.spotify.com/artist/6Z112eJxKl1E3nAbYZBr7M""}",https://api.spotify.com/v1/artists/6Z112eJxKl1E3nAbYZBr7M,6Z112eJxKl1E3nAbYZBr7M,Victimas Del Doctor Cerebro,artist,spotify:artist:6Z112eJxKl1E3nAbYZBr7M
"{""spotify"": ""https://open.spotify.com/artist/6dFvUQyg4lryyquleOuUO0""}",https://api.spotify.com/v1/artists/6dFvUQyg4lryyquleOuUO0,6dFvUQyg4lryyquleOuUO0,Amantes del Futuro,artist,spotify:artist:6dFvUQyg4lryyquleOuUO0
"{""spotify"": ""https://open.spotify.com/artist/6djNDzSg08mnh2Ayoh6Ovn""}",https://api.spotify.com/v1/artists/6djNDzSg08mnh2Ayoh6Ovn,6djNDzSg08mnh2Ayoh6Ovn,Larry Hernández,artist,spotify:artist:6djNDzSg08mnh2Ayoh6Ovn
"{""spotify"": ""https://open.spotify.com/artist/6eXHRfK9Ad3IpMpSAqvcDf""}",https://api.spotify.com/v1/artists/6eXHRfK9Ad3IpMpSAqvcDf,6eXHRfK9Ad3IpMpSAqvcDf,Lefty Sm,artist,spotify:artist:6eXHRfK9Ad3IpMpSAqvcDf
"{""spotify"": ""https://open.spotify.com/artist/6fMZytDgX1Q9OV6ndSugym""}",https://api.spotify.com/v1/artists/6fMZytDgX1Q9OV6ndSugym,6fMZytDgX1Q9OV6ndSugym,Akapellah,artist,spotify:artist:6fMZytDgX1Q9OV6ndSugym
"{""spotify"": ""https://open.spotify.com/artist/6i28S1MHCSNJtufoq0DnPv""}",https://api.spotify.com/v1/artists/6i28S1MHCSNJtufoq0DnPv,6i28S1MHCSNJtufoq0DnPv,No Rules Clan,artist,spotify:artist:6i28S1MHCSNJtufoq0DnPv
"{""spotify"": ""https://open.spotify.com/artist/6jByJTW6DZkHpVQ2SG3fXL""}",https://api.spotify.com/v1/artists/6jByJTW6DZkHpVQ2SG3fXL,6jByJTW6DZkHpVQ2SG3fXL,Grupo Jejeje,artist,spotify:artist:6jByJTW6DZkHpVQ2SG3fXL
"{""spotify"": ""https://open.spotify.com/artist/6kPf6aO5cAHU2RJUDN1UUy""}",https://api.spotify.com/v1/artists/6kPf6aO5cAHU2RJUDN1UUy,6kPf6aO5cAHU2RJUDN1UUy,Beto Sierra,artist,spotify:artist:6kPf6aO5cAHU2RJUDN1UUy
"{""spotify"": ""https://open.spotify.com/artist/6lYSDSFhJyUV6CtNix2fBA""}",https://api.spotify.com/v1/artists/6lYSDSFhJyUV6CtNix2fBA,6lYSDSFhJyUV6CtNix2fBA,Al2 El Aldeano,artist,spotify:artist:6lYSDSFhJyUV6CtNix2fBA
"{""spotify"": ""https://open.spotify.com/artist/6nVcHLIgY5pE2YCl8ubca1""}",https://api.spotify.com/v1/artists/6nVcHLIgY5pE2YCl8ubca1,6nVcHLIgY5pE2YCl8ubca1,Jhayco,artist,spotify:artist:6nVcHLIgY5pE2YCl8ubca1
"{""spotify"": ""https://open.spotify.com/artist/6nyqrmf9qc4W94YKtsPel9""}",https://api.spotify.com/v1/artists/6nyqrmf9qc4W94YKtsPel9,6nyqrmf9qc4W94YKtsPel9,Stilo,artist,spotify:artist:6nyqrmf9qc4W94YKtsPel9
"{""spotify"": ""https://open.spotify.com/artist/6oIDuk4dvtocITReSG81Kf""}",https://api.spotify.com/v1/artists/6oIDuk4dvtocITReSG81Kf,6oIDuk4dvtocITReSG81Kf,KRYZ,artist,spotify:artist:6oIDuk4dvtocITReSG81Kf
"{""spotify"": ""https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG""}",https://api.spotify.com/v1/artists/6oMuImdp5ZcFhWP0ESe6mG,6oMuImdp5ZcFhWP0ESe6mG,Migos,artist,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG
"{""spotify"": ""https://open.spotify.com/artist/6pu8qjuOYZRBYc1hiHEVL5""}",https://api.spotify.com/v1/artists/6pu8qjuOYZRBYc1hiHEVL5,6pu8qjuOYZRBYc1hiHEVL5,Primero Company,artist,spotify:artist:6pu8qjuOYZRBYc1hiHEVL5
"{""spotify"": ""https://open.spotify.com/artist/6qhOH2mrlqUDod9sWA5kR2""}",https://api.spotify.com/v1/artists/6qhOH2mrlqUDod9sWA5kR2,6qhOH2mrlqUDod9sWA5kR2,Leo Dan,artist,spotify:artist:6qhOH2mrlqUDod9sWA5kR2
"{""spotify"": ""https://open.spotify.com/artist/6rM20Xl5smuCzNIdQa0Ixe""}",https://api.spotify.com/v1/artists/6rM20Xl5smuCzNIdQa0Ixe,6rM20Xl5smuCzNIdQa0Ixe,Desorden KDC,artist,spotify:artist:6rM20Xl5smuCzNIdQa0Ixe
"{""spotify"": ""https://open.spotify.com/artist/6tJRAxu0HwB2GI9GueEj4l""}",https://api.spotify.com/v1/artists/6tJRAxu0HwB2GI9GueEj4l,6tJRAxu0HwB2GI9GueEj4l,Faruz Feet,artist,spotify:artist:6tJRAxu0HwB2GI9GueEj4l
"{""spotify"": ""https://open.spotify.com/artist/6twEaJ9RPRYiCmWapjG8xh""}",https://api.spotify.com/v1/artists/6twEaJ9RPRYiCmWapjG8xh,6twEaJ9RPRYiCmWapjG8xh,Tony Aguirre,artist,spotify:artist:6twEaJ9RPRYiCmWapjG8xh
"{""spotify"": ""https://open.spotify.com/artist/6viAheLq9WpiZXRDCvHt7l""}",https://api.spotify.com/v1/artists/6viAheLq9WpiZXRDCvHt7l,6viAheLq9WpiZXRDCvHt7l,"Chingo Bling, DJ Taco",artist,spotify:artist:6viAheLq9WpiZXRDCvHt7l
"{""spotify"": ""https://open.spotify.com/artist/6viZnVSHavFUcW0blu6Mvw""}",https://api.spotify.com/v1/artists/6viZnVSHavFUcW0blu6Mvw,6viZnVSHavFUcW0blu6Mvw,Simpson Ahuevo,artist,spotify:artist:6viZnVSHavFUcW0blu6Mvw
"{""spotify"": ""https://open.spotify.com/artist/6vlxUw95jWZCE6lF0kZpnj""}",https://api.spotify.com/v1/artists/6vlxUw95jWZCE6lF0kZpnj,6vlxUw95jWZCE6lF0kZpnj,Kore Tks,artist,spotify:artist:6vlxUw95jWZCE6lF0kZpnj
"{""spotify"": ""https://open.spotify.com/artist/6w3SkAHYPsQ1bxV7VDlG5y""}",https://api.spotify.com/v1/artists/6w3SkAHYPsQ1bxV7VDlG5y,6w3SkAHYPsQ1bxV7VDlG5y,Cazzu,artist,spotify:artist:6w3SkAHYPsQ1bxV7VDlG5y
"{""spotify"": ""https://open.spotify.com/artist/6wH6iStAh4KIaWfuhf0NYM""}",https://api.spotify.com/v1/artists/6wH6iStAh4KIaWfuhf0NYM,6wH6iStAh4KIaWfuhf0NYM,Manu Chao,artist,spotify:artist:6wH6iStAh4KIaWfuhf0NYM
"{""spotify"": ""https://open.spotify.com/artist/6yK4tjevaEBcyEoaMJJZda""}",https://api.spotify.com/v1/artists/6yK4tjevaEBcyEoaMJJZda,6yK4tjevaEBcyEoaMJJZda,RayOneMaña,artist,spotify:artist:6yK4tjevaEBcyEoaMJJZda
"{""spotify"": ""https://open.spotify.com/artist/716NhGYqD1jl2wI1Qkgq36""}",https://api.spotify.com/v1/artists/716NhGYqD1jl2wI1Qkgq36,716NhGYqD1jl2wI1Qkgq36,Bizarrap,artist,spotify:artist:716NhGYqD1jl2wI1Qkgq36
"{""spotify"": ""https://open.spotify.com/artist/74ygGK6cTqo0Q7UadJytEJ""}",https://api.spotify.com/v1/artists/74ygGK6cTqo0Q7UadJytEJ,74ygGK6cTqo0Q7UadJytEJ,Yayo,artist,spotify:artist:74ygGK6cTqo0Q7UadJytEJ
"{""spotify"": ""https://open.spotify.com/artist/766jwjrI3TM0rZvmNdzNx8""}",https://api.spotify.com/v1/artists/766jwjrI3TM0rZvmNdzNx8,766jwjrI3TM0rZvmNdzNx8,Eskorzo,artist,spotify:artist:766jwjrI3TM0rZvmNdzNx8
"{""spotify"": ""https://open.spotify.com/artist/768O5GliF0bqscyghggrbE""}",https://api.spotify.com/v1/artists/768O5GliF0bqscyghggrbE,768O5GliF0bqscyghggrbE,Polimá Westcoast,artist,spotify:artist:768O5GliF0bqscyghggrbE
"{""spotify"": ""https://open.spotify.com/artist/76V5aARZFI750zk1BglDV2""}",https://api.spotify.com/v1/artists/76V5aARZFI750zk1BglDV2,76V5aARZFI750zk1BglDV2,Sipo One,artist,spotify:artist:76V5aARZFI750zk1BglDV2
"{""spotify"": ""https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs""}",https://api.spotify.com/v1/artists/77AiFEVeAVj2ORpC85QVJs,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,artist,spotify:artist:77AiFEVeAVj2ORpC85QVJs
"{""spotify"": ""https://open.spotify.com/artist/79VjkJJEo8D7HbNfDWfFtJ""}",https://api.spotify.com/v1/artists/79VjkJJEo8D7HbNfDWfFtJ,79VjkJJEo8D7HbNfDWfFtJ,Homegrown Mafia,artist,spotify:artist:79VjkJJEo8D7HbNfDWfFtJ
"{""spotify"": ""https://open.spotify.com/artist/7An4yvF7hDYDolN4m5zKBp""}",https://api.spotify.com/v1/artists/7An4yvF7hDYDolN4m5zKBp,7An4yvF7hDYDolN4m5zKBp,Soda Stereo,artist,spotify:artist:7An4yvF7hDYDolN4m5zKBp
"{""spotify"": ""https://open.spotify.com/artist/7BQJLHBNVvz4O2JHmls4Ef""}",https://api.spotify.com/v1/artists/7BQJLHBNVvz4O2JHmls4Ef,7BQJLHBNVvz4O2JHmls4Ef,Wk,artist,spotify:artist:7BQJLHBNVvz4O2JHmls4Ef
"{""spotify"": ""https://open.spotify.com/artist/7CvKsTEWv1BS3LydN8HgG6""}",https://api.spotify.com/v1/artists/7CvKsTEWv1BS3LydN8HgG6,7CvKsTEWv1BS3LydN8HgG6,ILUMINATIK BUFFON,artist,spotify:artist:7CvKsTEWv1BS3LydN8HgG6
"{""spotify"": ""https://open.spotify.com/artist/7F6fxMv0tz2Clj8H02Y2k7""}",https://api.spotify.com/v1/artists/7F6fxMv0tz2Clj8H02Y2k7,7F6fxMv0tz2Clj8H02Y2k7,Bizor,artist,spotify:artist:7F6fxMv0tz2Clj8H02Y2k7
"{""spotify"": ""https://open.spotify.com/artist/7FVsibOeevsY95QNjFbKnr""}",https://api.spotify.com/v1/artists/7FVsibOeevsY95QNjFbKnr,7FVsibOeevsY95QNjFbKnr,Melancrónico,artist,spotify:artist:7FVsibOeevsY95QNjFbKnr
"{""spotify"": ""https://open.spotify.com/artist/7G4N4GY4l0qHm1yflRvsQ0""}",https://api.spotify.com/v1/artists/7G4N4GY4l0qHm1yflRvsQ0,7G4N4GY4l0qHm1yflRvsQ0,Niña Dioz,artist,spotify:artist:7G4N4GY4l0qHm1yflRvsQ0
"{""spotify"": ""https://open.spotify.com/artist/7GgAwYJnBBFT1WogNWf0oj""}",https://api.spotify.com/v1/artists/7GgAwYJnBBFT1WogNWf0oj,7GgAwYJnBBFT1WogNWf0oj,Amrit Maan,artist,spotify:artist:7GgAwYJnBBFT1WogNWf0oj
"{""spotify"": ""https://open.spotify.com/artist/7Gi6gjaWy3DxyilpF1a8Is""}",https://api.spotify.com/v1/artists/7Gi6gjaWy3DxyilpF1a8Is,7Gi6gjaWy3DxyilpF1a8Is,Junior H,artist,spotify:artist:7Gi6gjaWy3DxyilpF1a8Is
"{""spotify"": ""https://open.spotify.com/artist/7GmXwGXJSsmWTkCyk5Twux""}",https://api.spotify.com/v1/artists/7GmXwGXJSsmWTkCyk5Twux,7GmXwGXJSsmWTkCyk5Twux,Kase.O,artist,spotify:artist:7GmXwGXJSsmWTkCyk5Twux
"{""spotify"": ""https://open.spotify.com/artist/7I85Ma5xjAo6nlvqOCIiWx""}",https://api.spotify.com/v1/artists/7I85Ma5xjAo6nlvqOCIiWx,7I85Ma5xjAo6nlvqOCIiWx,Fntxy,artist,spotify:artist:7I85Ma5xjAo6nlvqOCIiWx
"{""spotify"": ""https://open.spotify.com/artist/7IUaYyqcGB3aU2Tm4s5JY8""}",https://api.spotify.com/v1/artists/7IUaYyqcGB3aU2Tm4s5JY8,7IUaYyqcGB3aU2Tm4s5JY8,Zxmyr,artist,spotify:artist:7IUaYyqcGB3aU2Tm4s5JY8
"{""spotify"": ""https://open.spotify.com/artist/7JPuolk7ddUtMTmmGwS5Xp""}",https://api.spotify.com/v1/artists/7JPuolk7ddUtMTmmGwS5Xp,7JPuolk7ddUtMTmmGwS5Xp,Nunca Muere,artist,spotify:artist:7JPuolk7ddUtMTmmGwS5Xp
"{""spotify"": ""https://open.spotify.com/artist/7Lq0zxODdkmK542TOS44K3""}",https://api.spotify.com/v1/artists/7Lq0zxODdkmK542TOS44K3,7Lq0zxODdkmK542TOS44K3,Illuminatik,artist,spotify:artist:7Lq0zxODdkmK542TOS44K3
"{""spotify"": ""https://open.spotify.com/artist/7MNEVabc4cs19CbzAFZmXz""}",https://api.spotify.com/v1/artists/7MNEVabc4cs19CbzAFZmXz,7MNEVabc4cs19CbzAFZmXz,Terrace Martin,artist,spotify:artist:7MNEVabc4cs19CbzAFZmXz
"{""spotify"": ""https://open.spotify.com/artist/7bWN0FHvLppK8ozEH6exdi""}",https://api.spotify.com/v1/artists/7bWN0FHvLppK8ozEH6exdi,7bWN0FHvLppK8ozEH6exdi,M2H,artist,spotify:artist:7bWN0FHvLppK8ozEH6exdi
"{""spotify"": ""https://open.spotify.com/artist/7duoO1s42va1lka5TikCfu""}",https://api.spotify.com/v1/artists/7duoO1s42va1lka5TikCfu,7duoO1s42va1lka5TikCfu,Zornoza,artist,spotify:artist:7duoO1s42va1lka5TikCfu
"{""spotify"": ""https://open.spotify.com/artist/7eU5CvFPPiqSqnKiNmZNy7""}",https://api.spotify.com/v1/artists/7eU5CvFPPiqSqnKiNmZNy7,7eU5CvFPPiqSqnKiNmZNy7,Dyablo,artist,spotify:artist:7eU5CvFPPiqSqnKiNmZNy7
"{""spotify"": ""https://open.spotify.com/artist/7eYDq8ZqHReFJgIN95S5EU""}",https://api.spotify.com/v1/artists/7eYDq8ZqHReFJgIN95S5EU,7eYDq8ZqHReFJgIN95S5EU,Treck,artist,spotify:artist:7eYDq8ZqHReFJgIN95S5EU
"{""spotify"": ""https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG""}",https://api.spotify.com/v1/artists/7hJcb9fa4alzcOq3EaNPoG,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,artist,spotify:artist:7hJcb9fa4alzcOq3EaNPoG
"{""spotify"": ""https://open.spotify.com/artist/7i6BoVBVFvAbmIOT7GDvDF""}",https://api.spotify.com/v1/artists/7i6BoVBVFvAbmIOT7GDvDF,7i6BoVBVFvAbmIOT7GDvDF,Iván Rosa,artist,spotify:artist:7i6BoVBVFvAbmIOT7GDvDF
"{""spotify"": ""https://open.spotify.com/artist/7iK8PXO48WeuP03g8YR51W""}",https://api.spotify.com/v1/artists/7iK8PXO48WeuP03g8YR51W,7iK8PXO48WeuP03g8YR51W,Myke Towers,artist,spotify:artist:7iK8PXO48WeuP03g8YR51W
"{""spotify"": ""https://open.spotify.com/artist/7iUy9ctasMRtp5jwWs95Fm""}",https://api.spotify.com/v1/artists/7iUy9ctasMRtp5jwWs95Fm,7iUy9ctasMRtp5jwWs95Fm,LO-FI BEATS,artist,spotify:artist:7iUy9ctasMRtp5jwWs95Fm
"{""spotify"": ""https://open.spotify.com/artist/7l2wptrNdI4wEHxTlWa6SS""}",https://api.spotify.com/v1/artists/7l2wptrNdI4wEHxTlWa6SS,7l2wptrNdI4wEHxTlWa6SS,Fidel Nadal,artist,spotify:artist:7l2wptrNdI4wEHxTlWa6SS
"{""spotify"": ""https://open.spotify.com/artist/7l6cdPhOLYO7lehz5xfzLV""}",https://api.spotify.com/v1/artists/7l6cdPhOLYO7lehz5xfzLV,7l6cdPhOLYO7lehz5xfzLV,The Guadaloops,artist,spotify:artist:7l6cdPhOLYO7lehz5xfzLV
"{""spotify"": ""https://open.spotify.com/artist/7ltDVBr6mKbRvohxheJ9h1""}",https://api.spotify.com/v1/artists/7ltDVBr6mKbRvohxheJ9h1,7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,artist,spotify:artist:7ltDVBr6mKbRvohxheJ9h1
"{""spotify"": ""https://open.spotify.com/artist/7mD9y3xMFhWPKINN7Pa5qF""}",https://api.spotify.com/v1/artists/7mD9y3xMFhWPKINN7Pa5qF,7mD9y3xMFhWPKINN7Pa5qF,Delosimple,artist,spotify:artist:7mD9y3xMFhWPKINN7Pa5qF
"{""spotify"": ""https://open.spotify.com/artist/7plUpXSFcSJUZSiZAoXqr1""}",https://api.spotify.com/v1/artists/7plUpXSFcSJUZSiZAoXqr1,7plUpXSFcSJUZSiZAoXqr1,Ximena Sariñana,artist,spotify:artist:7plUpXSFcSJUZSiZAoXqr1
"{""spotify"": ""https://open.spotify.com/artist/7psBfCiJgjoSL9JMbTxqGU""}",https://api.spotify.com/v1/artists/7psBfCiJgjoSL9JMbTxqGU,7psBfCiJgjoSL9JMbTxqGU,Kamaro,artist,spotify:artist:7psBfCiJgjoSL9JMbTxqGU
"{""spotify"": ""https://open.spotify.com/artist/7rTmbfDJtDCjoy8XK5Dsj5""}",https://api.spotify.com/v1/artists/7rTmbfDJtDCjoy8XK5Dsj5,7rTmbfDJtDCjoy8XK5Dsj5,Hispana,artist,spotify:artist:7rTmbfDJtDCjoy8XK5Dsj5
"{""spotify"": ""https://open.spotify.com/artist/7sgnuH8OwU32WbGLZwD03q""}",https://api.spotify.com/v1/artists/7sgnuH8OwU32WbGLZwD03q,7sgnuH8OwU32WbGLZwD03q,Neto Reyno,artist,spotify:artist:7sgnuH8OwU32WbGLZwD03q
"{""spotify"": ""https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP""}",https://api.spotify.com/v1/artists/7tYKF4w9nC0nq9CsPZTHyP,7tYKF4w9nC0nq9CsPZTHyP,SZA,artist,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP
"{""spotify"": ""https://open.spotify.com/artist/7u9m43vPVTERaALXXOzrRq""}",https://api.spotify.com/v1/artists/7u9m43vPVTERaALXXOzrRq,7u9m43vPVTERaALXXOzrRq,Chalino Sanchez,artist,spotify:artist:7u9m43vPVTERaALXXOzrRq
"{""spotify"": ""https://open.spotify.com/artist/7uWSNqvFk0TnPO9zKbzLI5""}",https://api.spotify.com/v1/artists/7uWSNqvFk0TnPO9zKbzLI5,7uWSNqvFk0TnPO9zKbzLI5,Chingo Bling,artist,spotify:artist:7uWSNqvFk0TnPO9zKbzLI5
"{""spotify"": ""https://open.spotify.com/artist/7wgrXbrp9RJQMri26GZgyH""}",https://api.spotify.com/v1/artists/7wgrXbrp9RJQMri26GZgyH,7wgrXbrp9RJQMri26GZgyH,Uzielito Mix,artist,spotify:artist:7wgrXbrp9RJQMri26GZgyH
"{""spotify"": ""https://open.spotify.com/artist/7wkmQjXCCupriQhjlnS4hq""}",https://api.spotify.com/v1/artists/7wkmQjXCCupriQhjlnS4hq,7wkmQjXCCupriQhjlnS4hq,Xavi Guzmán,artist,spotify:artist:7wkmQjXCCupriQhjlnS4hq
"{""spotify"": ""https://open.spotify.com/artist/7xtkne3Y9293zwMXsJp0QP""}",https://api.spotify.com/v1/artists/7xtkne3Y9293zwMXsJp0QP,7xtkne3Y9293zwMXsJp0QP,Ruth de las Plantas,artist,spotify:artist:7xtkne3Y9293zwMXsJp0QP
"{""spotify"": ""https://open.spotify.com/artist/7zezEcThEVuTMXsVgPLPG1""}",https://api.spotify.com/v1/artists/7zezEcThEVuTMXsVgPLPG1,7zezEcThEVuTMXsVgPLPG1,Joan Y Su Elite,artist,spotify:artist:7zezEcThEVuTMXsVgPLPG1
"{""spotify"": ""https://open.spotify.com/artist/0TlO93nJUFn6FAGj0YugEO""}",https://api.spotify.com/v1/artists/0TlO93nJUFn6FAGj0YugEO,0TlO93nJUFn6FAGj0YugEO,Samtwenty,artist,spotify:artist:0TlO93nJUFn6FAGj0YugEO
"{""spotify"": ""https://open.spotify.com/artist/1cyJ1lO4GCV0npo5vyg3xX""}",https://api.spotify.com/v1/artists/1cyJ1lO4GCV0npo5vyg3xX,1cyJ1lO4GCV0npo5vyg3xX,Jorge Carmona,artist,spotify:artist:1cyJ1lO4GCV0npo5vyg3xX
"{""spotify"": ""https://open.spotify.com/artist/4AsReWUdxf3EQAjEkVtB9s""}",https://api.spotify.com/v1/artists/4AsReWUdxf3EQAjEkVtB9s,4AsReWUdxf3EQAjEkVtB9s,Nate Shy,artist,spotify:artist:4AsReWUdxf3EQAjEkVtB9s
"{""spotify"": ""https://open.spotify.com/artist/4UKBL0SeoZwCll59lWfAnN""}",https://api.spotify.com/v1/artists/4UKBL0SeoZwCll59lWfAnN,4UKBL0SeoZwCll59lWfAnN,Dogtor Frank,artist,spotify:artist:4UKBL0SeoZwCll59lWfAnN
"{""spotify"": ""https://open.spotify.com/artist/4jzpU8H3P6UJYFUWwwwCx4""}",https://api.spotify.com/v1/artists/4jzpU8H3P6UJYFUWwwwCx4,4jzpU8H3P6UJYFUWwwwCx4,Ovyze,artist,spotify:artist:4jzpU8H3P6UJYFUWwwwCx4
"{""spotify"": ""https://open.spotify.com/artist/5QcHBpoxrY7vx3ulMKEvTS""}",https://api.spotify.com/v1/artists/5QcHBpoxrY7vx3ulMKEvTS,5QcHBpoxrY7vx3ulMKEvTS,Chiquis,artist,spotify:artist:5QcHBpoxrY7vx3ulMKEvTS
"{""spotify"": ""https://open.spotify.com/artist/5pughe5rcsOq3GF0utMOs5""}",https://api.spotify.com/v1/artists/5pughe5rcsOq3GF0utMOs5,5pughe5rcsOq3GF0utMOs5,DrefQuila,artist,spotify:artist:5pughe5rcsOq3GF0utMOs5
"{""spotify"": ""https://open.spotify.com/artist/74OPWhLPyLylAzgqcJlNMm""}",https://api.spotify.com/v1/artists/74OPWhLPyLylAzgqcJlNMm,74OPWhLPyLylAzgqcJlNMm,Fermin IV,artist,spotify:artist:74OPWhLPyLylAzgqcJlNMm
"{""spotify"": ""https://open.spotify.com/artist/0OhiQFSqbnnmB52NWEpsO5""}",https://api.spotify.com/v1/artists/0OhiQFSqbnnmB52NWEpsO5,0OhiQFSqbnnmB52NWEpsO5,Mi Banda El Mexicano,artist,spotify:artist:0OhiQFSqbnnmB52NWEpsO5
"{""spotify"": ""https://open.spotify.com/artist/0VKh7CQDi9MkUvaBMoK1V0""}",https://api.spotify.com/v1/artists/0VKh7CQDi9MkUvaBMoK1V0,0VKh7CQDi9MkUvaBMoK1V0,Bronco,artist,spotify:artist:0VKh7CQDi9MkUvaBMoK1V0
"{""spotify"": ""https://open.spotify.com/artist/0ZCO8oVkMj897cKgFH7fRW""}",https://api.spotify.com/v1/artists/0ZCO8oVkMj897cKgFH7fRW,0ZCO8oVkMj897cKgFH7fRW,Los Ángeles Azules,artist,spotify:artist:0ZCO8oVkMj897cKgFH7fRW
"{""spotify"": ""https://open.spotify.com/artist/1dKdetem2xEmjgvyymzytS""}",https://api.spotify.com/v1/artists/1dKdetem2xEmjgvyymzytS,1dKdetem2xEmjgvyymzytS,Grupo Firme,artist,spotify:artist:1dKdetem2xEmjgvyymzytS
"{""spotify"": ""https://open.spotify.com/artist/7MyUjj79oHy7I8RocrtzZ2""}",https://api.spotify.com/v1/artists/7MyUjj79oHy7I8RocrtzZ2,7MyUjj79oHy7I8RocrtzZ2,Banda Machos,artist,spotify:artist:7MyUjj79oHy7I8RocrtzZ2
"{""spotify"": ""https://open.spotify.com/artist/0wkxgIUSVvrpkfE5B3i3eV""}",https://api.spotify.com/v1/artists/0wkxgIUSVvrpkfE5B3i3eV,0wkxgIUSVvrpkfE5B3i3eV,DRZUPREEME,artist,spotify:artist:0wkxgIUSVvrpkfE5B3i3eV
"{""spotify"": ""https://open.spotify.com/artist/2MRBDr0crHWE5JwPceFncq""}",https://api.spotify.com/v1/artists/2MRBDr0crHWE5JwPceFncq,2MRBDr0crHWE5JwPceFncq,Juan Gabriel,artist,spotify:artist:2MRBDr0crHWE5JwPceFncq
"{""spotify"": ""https://open.spotify.com/artist/4hKUEllZNA2iRQ8J5P1lpL""}",https://api.spotify.com/v1/artists/4hKUEllZNA2iRQ8J5P1lpL,4hKUEllZNA2iRQ8J5P1lpL,Lightfoot,artist,spotify:artist:4hKUEllZNA2iRQ8J5P1lpL
"{""spotify"": ""https://open.spotify.com/artist/66ihevNkSYNzRAl44dx6jJ""}",https://api.spotify.com/v1/artists/66ihevNkSYNzRAl44dx6jJ,66ihevNkSYNzRAl44dx6jJ,Carin Leon,artist,spotify:artist:66ihevNkSYNzRAl44dx6jJ
"{""spotify"": ""https://open.spotify.com/artist/68Nt8XHuyEgQSOHih2iMlv""}",https://api.spotify.com/v1/artists/68Nt8XHuyEgQSOHih2iMlv,68Nt8XHuyEgQSOHih2iMlv,Alzada,artist,spotify:artist:68Nt8XHuyEgQSOHih2iMlv
"{""spotify"": ""https://open.spotify.com/artist/1QJbbsxg2wqidJj51d3otw""}",https://api.spotify.com/v1/artists/1QJbbsxg2wqidJj51d3otw,1QJbbsxg2wqidJj51d3otw,Natos y Waor,artist,spotify:artist:1QJbbsxg2wqidJj51d3otw
"{""spotify"": ""https://open.spotify.com/artist/2z3KntXLyEF5Lvz1kpdBoA""}",https://api.spotify.com/v1/artists/2z3KntXLyEF5Lvz1kpdBoA,2z3KntXLyEF5Lvz1kpdBoA,Caloncho,artist,spotify:artist:2z3KntXLyEF5Lvz1kpdBoA
"{""spotify"": ""https://open.spotify.com/artist/3BAgmPNIK5IJl7zMK1wvMA""}",https://api.spotify.com/v1/artists/3BAgmPNIK5IJl7zMK1wvMA,3BAgmPNIK5IJl7zMK1wvMA,That Mexican OT,artist,spotify:artist:3BAgmPNIK5IJl7zMK1wvMA
"{""spotify"": ""https://open.spotify.com/artist/5OGraDcSkO4oTWthkm77WL""}",https://api.spotify.com/v1/artists/5OGraDcSkO4oTWthkm77WL,5OGraDcSkO4oTWthkm77WL,Tornillo,artist,spotify:artist:5OGraDcSkO4oTWthkm77WL
"{""spotify"": ""https://open.spotify.com/artist/2AM4ilv6UzW0uMRuqKtDgN""}",https://api.spotify.com/v1/artists/2AM4ilv6UzW0uMRuqKtDgN,2AM4ilv6UzW0uMRuqKtDgN,ZZ Top,artist,spotify:artist:2AM4ilv6UzW0uMRuqKtDgN
"{""spotify"": ""https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB""}",https://api.spotify.com/v1/artists/4kYSro6naA4h99UJvo89HB,4kYSro6naA4h99UJvo89HB,Cardi B,artist,spotify:artist:4kYSro6naA4h99UJvo89HB
"{""spotify"": ""https://open.spotify.com/artist/0GP0Jbuq5uUNpUjOGi55LL""}",https://api.spotify.com/v1/artists/0GP0Jbuq5uUNpUjOGi55LL,0GP0Jbuq5uUNpUjOGi55LL,forastero.,artist,spotify:artist:0GP0Jbuq5uUNpUjOGi55LL
"{""spotify"": ""https://open.spotify.com/artist/1NBNHlo2VJbi49KbPvq5FP""}",https://api.spotify.com/v1/artists/1NBNHlo2VJbi49KbPvq5FP,1NBNHlo2VJbi49KbPvq5FP,Lester Joint,artist,spotify:artist:1NBNHlo2VJbi49KbPvq5FP
"{""spotify"": ""https://open.spotify.com/artist/1bAXAt2A2yrjPuGPBjqQAV""}",https://api.spotify.com/v1/artists/1bAXAt2A2yrjPuGPBjqQAV,1bAXAt2A2yrjPuGPBjqQAV,El Trizte,artist,spotify:artist:1bAXAt2A2yrjPuGPBjqQAV
