album_type,artists,external_urls,href,id,images,name,release_date,release_date_precision,total_tracks,type,uri,album_group,is_playable
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/2wC90WSKQd0BvdxJZ0mObr""}, ""href"": ""https://api.spotify.com/v1/artists/2wC90WSKQd0BvdxJZ0mObr"", ""id"": ""2wC90WSKQd0BvdxJZ0mObr"", ""name"": ""El Komander"", ""type"": ""artist"", ""uri"": ""spotify:artist:2wC90WSKQd0BvdxJZ0mObr""}]","{""spotify"": ""https://open.spotify.com/album/5rM7lYRbyu9ktUF8cU0lG0""}",https://api.spotify.com/v1/albums/5rM7lYRbyu9ktUF8cU0lG0,5rM7lYRbyu9ktUF8cU0lG0,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b2734b34e18f0076da905c8415e2"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e024b34e18f0076da905c8415e2"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d000048514b34e18f0076da905c8415e2"", ""width"": 64}]",Belico,2012-07-10,day,16,album,spotify:album:5rM7lYRbyu9ktUF8cU0lG0,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0U5RYP2HMdGv2GhicLhkOI""}, ""href"": ""https://api.spotify.com/v1/artists/0U5RYP2HMdGv2GhicLhkOI"", ""id"": ""0U5RYP2HMdGv2GhicLhkOI"", ""name"": ""Neto Peña"", ""type"": ""artist"", ""uri"": ""spotify:artist:0U5RYP2HMdGv2GhicLhkOI""}]","{""spotify"": ""https://open.spotify.com/album/5rTJ6pTQUCyIxxWKlWhvaz""}",https://api.spotify.com/v1/albums/5rTJ6pTQUCyIxxWKlWhvaz,5rTJ6pTQUCyIxxWKlWhvaz,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273e8f3f1510ceca1e8cade32ac"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02e8f3f1510ceca1e8cade32ac"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851e8f3f1510ceca1e8cade32ac"", ""width"": 64}]",Crónicas De Un Corazón Roto,2021-06-03,day,10,album,spotify:album:5rTJ6pTQUCyIxxWKlWhvaz,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4tm8CEdm4pkQsEh4jIr9Yp""}, ""href"": ""https://api.spotify.com/v1/artists/4tm8CEdm4pkQsEh4jIr9Yp"", ""id"": ""4tm8CEdm4pkQsEh4jIr9Yp"", ""name"": ""Santa Fe Klan"", ""type"": ""artist"", ""uri"": ""spotify:artist:4tm8CEdm4pkQsEh4jIr9Yp""}]","{""spotify"": ""https://open.spotify.com/album/5t6smstXej1mG4yeh2Rgn0""}",https://api.spotify.com/v1/albums/5t6smstXej1mG4yeh2Rgn0,5t6smstXej1mG4yeh2Rgn0,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273be83d1e73024eb98201c0f7e"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02be83d1e73024eb98201c0f7e"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851be83d1e73024eb98201c0f7e"", ""width"": 64}]",Bendecido,2019-06-26,day,10,album,spotify:album:5t6smstXej1mG4yeh2Rgn0,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/2N2aJ1SXQxMkhHD8C6fhYD""}, ""href"": ""https://api.spotify.com/v1/artists/2N2aJ1SXQxMkhHD8C6fhYD"", ""id"": ""2N2aJ1SXQxMkhHD8C6fhYD"", ""name"": ""Millonario"", ""type"": ""artist"", ""uri"": ""spotify:artist:2N2aJ1SXQxMkhHD8C6fhYD""}]","{""spotify"": ""https://open.spotify.com/album/5tEe1EwA2IOzNrYiy2eFT6""}",https://api.spotify.com/v1/albums/5tEe1EwA2IOzNrYiy2eFT6,5tEe1EwA2IOzNrYiy2eFT6,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b2738f8ba79dd535f0a7b270c9a4"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e028f8ba79dd535f0a7b270c9a4"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d000048518f8ba79dd535f0a7b270c9a4"", ""width"": 64}]",Tío Rico,2019-04-12,day,1,album,spotify:album:5tEe1EwA2IOzNrYiy2eFT6,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/12GqGscKJx3aE4t07u7eVZ""}, ""href"": ""https://api.spotify.com/v1/artists/12GqGscKJx3aE4t07u7eVZ"", ""id"": ""12GqGscKJx3aE4t07u7eVZ"", ""name"": ""Peso Pluma"", ""type"": ""artist"", ""uri"": ""spotify:artist:12GqGscKJx3aE4t07u7eVZ""}, {""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4QFG9KrGWEbr6hNA58CAqE""}, ""href"": ""https://api.spotify.com/v1/artists/4QFG9KrGWEbr6hNA58CAqE"", ""id"": ""4QFG9KrGWEbr6hNA58CAqE"", ""name"": ""Aleman"", ""type"": ""artist"", ""uri"": ""spotify:artist:4QFG9KrGWEbr6hNA58CAqE""}]","{""spotify"": ""https://open.spotify.com/album/5u4ZtfixpavZj0gq6gVbe9""}",https://api.spotify.com/v1/albums/5u4ZtfixpavZj0gq6gVbe9,5u4ZtfixpavZj0gq6gVbe9,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273ddd7cbb6b1548385fc06f75c"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02ddd7cbb6b1548385fc06f75c"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851ddd7cbb6b1548385fc06f75c"", ""width"": 64}]",Delivery,2022-12-09,day,1,album,spotify:album:5u4ZtfixpavZj0gq6gVbe9,single,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/7i6BoVBVFvAbmIOT7GDvDF""}, ""href"": ""https://api.spotify.com/v1/artists/7i6BoVBVFvAbmIOT7GDvDF"", ""id"": ""7i6BoVBVFvAbmIOT7GDvDF"", ""name"": ""Iván Rosa"", ""type"": ""artist"", ""uri"": ""spotify:artist:7i6BoVBVFvAbmIOT7GDvDF""}]","{""spotify"": ""https://open.spotify.com/album/5v12ASLi4FBNBdTdIzZLmy""}",https://api.spotify.com/v1/albums/5v12ASLi4FBNBdTdIzZLmy,5v12ASLi4FBNBdTdIzZLmy,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b27350d7644fdb49b1283bda4dae"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e0250d7644fdb49b1283bda4dae"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d0000485150d7644fdb49b1283bda4dae"", ""width"": 64}]",Canciones para Escuchar Frente a la Ventana,2020-12-10,day,5,album,spotify:album:5v12ASLi4FBNBdTdIzZLmy,single,1
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/5oYHL2SijkMY52gKIhYJNb""}, ""href"": ""https://api.spotify.com/v1/artists/5oYHL2SijkMY52gKIhYJNb"", ""id"": ""5oYHL2SijkMY52gKIhYJNb"", ""name"": ""Elefante"", ""type"": ""artist"", ""uri"": ""spotify:artist:5oYHL2SijkMY52gKIhYJNb""}]","{""spotify"": ""https://open.spotify.com/album/5v3tEjfsPvLN3aDawSSx7h""}",https://api.spotify.com/v1/albums/5v3tEjfsPvLN3aDawSSx7h,5v3tEjfsPvLN3aDawSSx7h,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b2736bc311ecff7b855508f961c3"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e026bc311ecff7b855508f961c3"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d000048516bc311ecff7b855508f961c3"", ""width"": 64}]",Lo Que Andábamos Buscando (Special Para CEV),2002-08-30,day,15,album,spotify:album:5v3tEjfsPvLN3aDawSSx7h,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4HYB35YLMCRIzQobpWs5yv""}, ""href"": ""https://api.spotify.com/v1/artists/4HYB35YLMCRIzQobpWs5yv"", ""id"": ""4HYB35YLMCRIzQobpWs5yv"", ""name"": ""Los Saicos"", ""type"": ""artist"", ""uri"": ""spotify:artist:4HYB35YLMCRIzQobpWs5yv""}]","{""spotify"": ""https://open.spotify.com/album/5veSzQ2N9nocHLUfoefnoD""}",https://api.spotify.com/v1/albums/5veSzQ2N9nocHLUfoefnoD,5veSzQ2N9nocHLUfoefnoD,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b2730e4867a18b6568ac6f3c10c1"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e020e4867a18b6568ac6f3c10c1"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d000048510e4867a18b6568ac6f3c10c1"", ""width"": 64}]",Come On / Ana,1965,year,2,album,spotify:album:5veSzQ2N9nocHLUfoefnoD,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0iPS5GpwbHSmgNXfGE674K""}, ""href"": ""https://api.spotify.com/v1/artists/0iPS5GpwbHSmgNXfGE674K"", ""id"": ""0iPS5GpwbHSmgNXfGE674K"", ""name"": ""Bambu"", ""type"": ""artist"", ""uri"": ""spotify:artist:0iPS5GpwbHSmgNXfGE674K""}]","{""spotify"": ""https://open.spotify.com/album/5wdsj7gAiGe19ZwDjNfxTp""}",https://api.spotify.com/v1/albums/5wdsj7gAiGe19ZwDjNfxTp,5wdsj7gAiGe19ZwDjNfxTp,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b27325e7bd9cf9d9de0b290f474a"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e0225e7bd9cf9d9de0b290f474a"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d0000485125e7bd9cf9d9de0b290f474a"", ""width"": 64}]",Sharpest Tool in the Shed,2020-10-30,day,7,album,spotify:album:5wdsj7gAiGe19ZwDjNfxTp,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/48G4FvpaGSQAb2ZxhUc2Hv""}, ""href"": ""https://api.spotify.com/v1/artists/48G4FvpaGSQAb2ZxhUc2Hv"", ""id"": ""48G4FvpaGSQAb2ZxhUc2Hv"", ""name"": ""Jasmine Alvarado"", ""type"": ""artist"", ""uri"": ""spotify:artist:48G4FvpaGSQAb2ZxhUc2Hv""}]","{""spotify"": ""https://open.spotify.com/album/5weNLS5DgFtAxSzWHQyUdg""}",https://api.spotify.com/v1/albums/5weNLS5DgFtAxSzWHQyUdg,5weNLS5DgFtAxSzWHQyUdg,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b27372519afd42819a5630287030"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e0272519afd42819a5630287030"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d0000485172519afd42819a5630287030"", ""width"": 64}]",La Madrugada,2021-08-04,day,1,album,spotify:album:5weNLS5DgFtAxSzWHQyUdg,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6viZnVSHavFUcW0blu6Mvw""}, ""href"": ""https://api.spotify.com/v1/artists/6viZnVSHavFUcW0blu6Mvw"", ""id"": ""6viZnVSHavFUcW0blu6Mvw"", ""name"": ""Simpson Ahuevo"", ""type"": ""artist"", ""uri"": ""spotify:artist:6viZnVSHavFUcW0blu6Mvw""}]","{""spotify"": ""https://open.spotify.com/album/5xVX8K4K9c0whrQ0HB5d4P""}",https://api.spotify.com/v1/albums/5xVX8K4K9c0whrQ0HB5d4P,5xVX8K4K9c0whrQ0HB5d4P,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b27317592959109cf7cd77ba28c1"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e0217592959109cf7cd77ba28c1"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d0000485117592959109cf7cd77ba28c1"", ""width"": 64}]",Órale,2021-02-18,day,1,album,spotify:album:5xVX8K4K9c0whrQ0HB5d4P,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/30BSBWLKnYJION1lCPugXc""}, ""href"": ""https://api.spotify.com/v1/artists/30BSBWLKnYJION1lCPugXc"", ""id"": ""30BSBWLKnYJION1lCPugXc"", ""name"": ""Santa RM"", ""type"": ""artist"", ""uri"": ""spotify:artist:30BSBWLKnYJION1lCPugXc""}, {""external_urls"": {""spotify"": ""https://open.spotify.com/artist/2hejA1Dkf8v8R0koF44FvW""}, ""href"": ""https://api.spotify.com/v1/artists/2hejA1Dkf8v8R0koF44FvW"", ""id"": ""2hejA1Dkf8v8R0koF44FvW"", ""name"": ""Gera MX"", ""type"": ""artist"", ""uri"": ""spotify:artist:2hejA1Dkf8v8R0koF44FvW""}]","{""spotify"": ""https://open.spotify.com/album/5xucciEX7WzlHTv9SGlwn5""}",https://api.spotify.com/v1/albums/5xucciEX7WzlHTv9SGlwn5,5xucciEX7WzlHTv9SGlwn5,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b2733e33a76d0120d667e0f800df"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e023e33a76d0120d667e0f800df"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d000048513e33a76d0120d667e0f800df"", ""width"": 64}]",Sin Darme Cuenta,2020-03-27,day,1,album,spotify:album:5xucciEX7WzlHTv9SGlwn5,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3L7OHIT4kfdcDSnnGM0TKN""}, ""href"": ""https://api.spotify.com/v1/artists/3L7OHIT4kfdcDSnnGM0TKN"", ""id"": ""3L7OHIT4kfdcDSnnGM0TKN"", ""name"": ""El Pinche Mara"", ""type"": ""artist"", ""uri"": ""spotify:artist:3L7OHIT4kfdcDSnnGM0TKN""}, {""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4Hzj6dfl1y5x5TzCSsvLB6""}, ""href"": ""https://api.spotify.com/v1/artists/4Hzj6dfl1y5x5TzCSsvLB6"", ""id"": ""4Hzj6dfl1y5x5TzCSsvLB6"", ""name"": ""Remik Gonzalez"", ""type"": ""artist"", ""uri"": ""spotify:artist:4Hzj6dfl1y5x5TzCSsvLB6""}]","{""spotify"": ""https://open.spotify.com/album/5y8RwghRPVyEzvpEmsRnBq""}",https://api.spotify.com/v1/albums/5y8RwghRPVyEzvpEmsRnBq,5y8RwghRPVyEzvpEmsRnBq,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273eca680bd2bf81d5fd4f6105b"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02eca680bd2bf81d5fd4f6105b"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851eca680bd2bf81d5fd4f6105b"", ""width"": 64}]",Raptronico,2020-05-20,day,1,album,spotify:album:5y8RwghRPVyEzvpEmsRnBq,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0pePYDrJGk8gqMRbXrLJC8""}, ""href"": ""https://api.spotify.com/v1/artists/0pePYDrJGk8gqMRbXrLJC8"", ""id"": ""0pePYDrJGk8gqMRbXrLJC8"", ""name"": ""Luis R Conriquez"", ""type"": ""artist"", ""uri"": ""spotify:artist:0pePYDrJGk8gqMRbXrLJC8""}, {""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6twEaJ9RPRYiCmWapjG8xh""}, ""href"": ""https://api.spotify.com/v1/artists/6twEaJ9RPRYiCmWapjG8xh"", ""id"": ""6twEaJ9RPRYiCmWapjG8xh"", ""name"": ""Tony Aguirre"", ""type"": ""artist"", ""uri"": ""spotify:artist:6twEaJ9RPRYiCmWapjG8xh""}, {""external_urls"": {""spotify"": ""https://open.spotify.com/artist/12GqGscKJx3aE4t07u7eVZ""}, ""href"": ""https://api.spotify.com/v1/artists/12GqGscKJx3aE4t07u7eVZ"", ""id"": ""12GqGscKJx3aE4t07u7eVZ"", ""name"": ""Peso Pluma"", ""type"": ""artist"", ""uri"": ""spotify:artist:12GqGscKJx3aE4t07u7eVZ""}]","{""spotify"": ""https://open.spotify.com/album/5yRjJl7zzslQpbCX76s6Vi""}",https://api.spotify.com/v1/albums/5yRjJl7zzslQpbCX76s6Vi,5yRjJl7zzslQpbCX76s6Vi,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b27373121cd21df28ab1603cbaeb"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e0273121cd21df28ab1603cbaeb"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d0000485173121cd21df28ab1603cbaeb"", ""width"": 64}]",El Gavilán,2022-10-21,day,1,album,spotify:album:5yRjJl7zzslQpbCX76s6Vi,single,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/2Aps4lMllN6Ka9nwm47pcc""}, ""href"": ""https://api.spotify.com/v1/artists/2Aps4lMllN6Ka9nwm47pcc"", ""id"": ""2Aps4lMllN6Ka9nwm47pcc"", ""name"": ""Kerox"", ""type"": ""artist"", ""uri"": ""spotify:artist:2Aps4lMllN6Ka9nwm47pcc""}, {""external_urls"": {""spotify"": ""https://open.spotify.com/artist/7IUaYyqcGB3aU2Tm4s5JY8""}, ""href"": ""https://api.spotify.com/v1/artists/7IUaYyqcGB3aU2Tm4s5JY8"", ""id"": ""7IUaYyqcGB3aU2Tm4s5JY8"", ""name"": ""Zxmyr"", ""type"": ""artist"", ""uri"": ""spotify:artist:7IUaYyqcGB3aU2Tm4s5JY8""}]","{""spotify"": ""https://open.spotify.com/album/5zYIZcoKiAWUCS5nLmrGlX""}",https://api.spotify.com/v1/albums/5zYIZcoKiAWUCS5nLmrGlX,5zYIZcoKiAWUCS5nLmrGlX,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273fbbc63ae6d411c2209942486"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02fbbc63ae6d411c2209942486"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851fbbc63ae6d411c2209942486"", ""width"": 64}]",Siempre,2019-10-27,day,1,album,spotify:album:5zYIZcoKiAWUCS5nLmrGlX,single,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3mYFuz6iY7D9X78rOXg5CG""}, ""href"": ""https://api.spotify.com/v1/artists/3mYFuz6iY7D9X78rOXg5CG"", ""id"": ""3mYFuz6iY7D9X78rOXg5CG"", ""name"": ""Akwid"", ""type"": ""artist"", ""uri"": ""spotify:artist:3mYFuz6iY7D9X78rOXg5CG""}]","{""spotify"": ""https://open.spotify.com/album/5zdv4plXnJycR2wNwhysnX""}",https://api.spotify.com/v1/albums/5zdv4plXnJycR2wNwhysnX,5zdv4plXnJycR2wNwhysnX,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b2731e2194019a910e5b384badad"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e021e2194019a910e5b384badad"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d000048511e2194019a910e5b384badad"", ""width"": 64}]",E.S.L.,2006,year,20,album,spotify:album:5zdv4plXnJycR2wNwhysnX,album,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4tm8CEdm4pkQsEh4jIr9Yp""}, ""href"": ""https://api.spotify.com/v1/artists/4tm8CEdm4pkQsEh4jIr9Yp"", ""id"": ""4tm8CEdm4pkQsEh4jIr9Yp"", ""name"": ""Santa Fe Klan"", ""type"": ""artist"", ""uri"": ""spotify:artist:4tm8CEdm4pkQsEh4jIr9Yp""}]","{""spotify"": ""https://open.spotify.com/album/60HUuuZMNdeWtayq06B0NG""}",https://api.spotify.com/v1/albums/60HUuuZMNdeWtayq06B0NG,60HUuuZMNdeWtayq06B0NG,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b2738f3cbbe918bd1511707791ee"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e028f3cbbe918bd1511707791ee"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d000048518f3cbbe918bd1511707791ee"", ""width"": 64}]",Silencio En El Callejon,2018-06-22,day,1,album,spotify:album:60HUuuZMNdeWtayq06B0NG,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/1FCItwxfRieMGhR0eRxotU""}, ""href"": ""https://api.spotify.com/v1/artists/1FCItwxfRieMGhR0eRxotU"", ""id"": ""1FCItwxfRieMGhR0eRxotU"", ""name"": ""Rich Vagos"", ""type"": ""artist"", ""uri"": ""spotify:artist:1FCItwxfRieMGhR0eRxotU""}, {""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0zfvfy9XlborSqXNRhi8Bk""}, ""href"": ""https://api.spotify.com/v1/artists/0zfvfy9XlborSqXNRhi8Bk"", ""id"": ""0zfvfy9XlborSqXNRhi8Bk"", ""name"": ""Samantha Barrón"", ""type"": ""artist"", ""uri"": ""spotify:artist:0zfvfy9XlborSqXNRhi8Bk""}]","{""spotify"": ""https://open.spotify.com/album/61HvOB4NvnJOcfP1T4vbXb""}",https://api.spotify.com/v1/albums/61HvOB4NvnJOcfP1T4vbXb,61HvOB4NvnJOcfP1T4vbXb,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b2733b3c6814327102a8ae91c3e0"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e023b3c6814327102a8ae91c3e0"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d000048513b3c6814327102a8ae91c3e0"", ""width"": 64}]",Tóxico,2021-10-22,day,1,album,spotify:album:61HvOB4NvnJOcfP1T4vbXb,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6fMZytDgX1Q9OV6ndSugym""}, ""href"": ""https://api.spotify.com/v1/artists/6fMZytDgX1Q9OV6ndSugym"", ""id"": ""6fMZytDgX1Q9OV6ndSugym"", ""name"": ""Akapellah"", ""type"": ""artist"", ""uri"": ""spotify:artist:6fMZytDgX1Q9OV6ndSugym""}]","{""spotify"": ""https://open.spotify.com/album/61hT1NfSpxSxtg5U3IQeaF""}",https://api.spotify.com/v1/albums/61hT1NfSpxSxtg5U3IQeaF,61hT1NfSpxSxtg5U3IQeaF,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b27324df30c7e20fc95b978f22c2"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e0224df30c7e20fc95b978f22c2"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d0000485124df30c7e20fc95b978f22c2"", ""width"": 64}]",Los Cheles,2017-05-03,day,1,album,spotify:album:61hT1NfSpxSxtg5U3IQeaF,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0MHAqHWHBxYMx5UOBA57fF""}, ""href"": ""https://api.spotify.com/v1/artists/0MHAqHWHBxYMx5UOBA57fF"", ""id"": ""0MHAqHWHBxYMx5UOBA57fF"", ""name"": ""Wax Gvng"", ""type"": ""artist"", ""uri"": ""spotify:artist:0MHAqHWHBxYMx5UOBA57fF""}]","{""spotify"": ""https://open.spotify.com/album/62BbTRlOIB0cqhUjdXMx6C""}",https://api.spotify.com/v1/albums/62BbTRlOIB0cqhUjdXMx6C,62BbTRlOIB0cqhUjdXMx6C,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b2738f1db29808acb51d0a481893"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e028f1db29808acb51d0a481893"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d000048518f1db29808acb51d0a481893"", ""width"": 64}]",Fúmele (feat. Aleman),2017-07-22,day,1,album,spotify:album:62BbTRlOIB0cqhUjdXMx6C,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4Hzj6dfl1y5x5TzCSsvLB6""}, ""href"": ""https://api.spotify.com/v1/artists/4Hzj6dfl1y5x5TzCSsvLB6"", ""id"": ""4Hzj6dfl1y5x5TzCSsvLB6"", ""name"": ""Remik Gonzalez"", ""type"": ""artist"", ""uri"": ""spotify:artist:4Hzj6dfl1y5x5TzCSsvLB6""}]","{""spotify"": ""https://open.spotify.com/album/62We7kcnouERjNBAKo8wG1""}",https://api.spotify.com/v1/albums/62We7kcnouERjNBAKo8wG1,62We7kcnouERjNBAKo8wG1,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b27363831e5b633c87fac749f5a8"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e0263831e5b633c87fac749f5a8"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d0000485163831e5b633c87fac749f5a8"", ""width"": 64}]",Un Baiza,2022-09-29,day,17,album,spotify:album:62We7kcnouERjNBAKo8wG1,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/30CTTIqrcr82nS6B40j975""}, ""href"": ""https://api.spotify.com/v1/artists/30CTTIqrcr82nS6B40j975"", ""id"": ""30CTTIqrcr82nS6B40j975"", ""name"": ""Robot95"", ""type"": ""artist"", ""uri"": ""spotify:artist:30CTTIqrcr82nS6B40j975""}]","{""spotify"": ""https://open.spotify.com/album/62noTaEhTBmROMVn0xK07X""}",https://api.spotify.com/v1/albums/62noTaEhTBmROMVn0xK07X,62noTaEhTBmROMVn0xK07X,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273a856b3e8cef4c1bb177de059"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02a856b3e8cef4c1bb177de059"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851a856b3e8cef4c1bb177de059"", ""width"": 64}]",By My Own,2019-04-13,day,1,album,spotify:album:62noTaEhTBmROMVn0xK07X,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/645xd9cHiiLqqehoLzLMDR""}, ""href"": ""https://api.spotify.com/v1/artists/645xd9cHiiLqqehoLzLMDR"", ""id"": ""645xd9cHiiLqqehoLzLMDR"", ""name"": ""Adan Cruz"", ""type"": ""artist"", ""uri"": ""spotify:artist:645xd9cHiiLqqehoLzLMDR""}]","{""spotify"": ""https://open.spotify.com/album/63AS1gi3b6PVi0HgIKZ1eq""}",https://api.spotify.com/v1/albums/63AS1gi3b6PVi0HgIKZ1eq,63AS1gi3b6PVi0HgIKZ1eq,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273ee2d55c27919ec10d2ffdee0"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02ee2d55c27919ec10d2ffdee0"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851ee2d55c27919ec10d2ffdee0"", ""width"": 64}]",Eso Es,2016-11-18,day,13,album,spotify:album:63AS1gi3b6PVi0HgIKZ1eq,,
